parent_taxon_id,taxon_id,rank_level,leaf_class_id,name
574731,55412,20,,Raphanus
55412,55411,10,1368,Raphanus raphanistrum
55412,55410,10,1559,Raphanus sativus
47204,792384,25,,Arabideae
792384,58068,20,,Arabis
58068,60983,10,853,Arabis blepharophylla
792384,55824,20,,Draba
55824,55823,10,1673,Draba verna
47204,902760,25,,Biscutelleae
902760,55326,20,,Lunaria
55326,55886,10,1701,Lunaria annua
47204,902789,25,,Camelineae
902789,52979,20,,Capsella
52979,56121,10,1768,Capsella bursa-pastoris
47204,903187,25,,Hesperideae
903187,47698,20,,Hesperis
47698,47697,10,1940,Hesperis matronalis
47204,902482,25,,Anastaticeae
902482,56993,20,,Lobularia
56993,56992,10,1995,Lobularia maritima
71275,47847,30,,Capparaceae
47847,67714,20,,Capparis
67714,67715,10,479,Capparis spinosa
71275,71409,30,,Cleomaceae
71409,72284,20,,Peritoma
72284,78440,10,1167,Peritoma arborea
71409,72310,20,,Polanisia
72310,78664,10,1215,Polanisia dodecandra
71275,71420,30,,Resedaceae
71420,72332,20,,Reseda
72332,78839,10,1255,Reseda luteola
71275,54330,30,,Tropaeolaceae
54330,54331,20,,Tropaeolum
54331,54329,10,1279,Tropaeolum majus
71275,62822,30,,Caricaceae
62822,62823,20,,Carica
62823,62811,10,1355,Carica papaya
47124,47729,40,,Sapindales
47729,48874,30,,Anacardiaceae
48874,707807,27,,Anacardioideae
707807,57355,20,,Schinus
57355,57354,10,16,Schinus molle
57355,130872,10,1252,Schinus terebinthifolia
707807,72301,20,,Pistacia
72301,82600,10,158,Pistacia lentiscus
707807,54765,20,,Rhus
54765,121691,10,240,Rhus virens
54765,58738,10,295,Rhus aromatica
54765,867365,10,637,Rhus trilobata
54765,126698,10,905,Rhus copallinum
54765,167829,10,961,Rhus typhina
54765,54764,10,1391,Rhus glabra
54765,55009,10,1475,Rhus integrifolia
54765,167826,10,1902,Rhus lanceolata
54765,64121,10,2012,Rhus ovata
707807,51079,20,,Toxicodendron
51079,58729,10,291,Toxicodendron rydbergii
51079,58732,10,293,Toxicodendron radicans
58732,145371,5,917,Toxicodendron radicans radicans
51079,51080,10,412,Toxicodendron diversilobum
51079,54767,10,1393,Toxicodendron vernix
707807,64123,20,,Malosma
64123,64122,10,2015,Malosma laurina
707807,48875,20,,Mangifera
48875,48872,10,2018,Mangifera indica
47729,50623,30,,Rutaceae
50623,50624,20,,Ptelea
50624,50625,10,311,Ptelea trifoliata
50623,54837,20,,Zanthoxylum
54837,54836,10,1427,Zanthoxylum americanum
54837,119986,10,1791,Zanthoxylum clava-herculis
47729,58321,30,,Sapindaceae
58321,47727,20,,Acer
47727,48098,10,398,Acer rubrum
47727,48227,10,582,Acer macrophyllum
47727,52543,10,767,Acer saccharum
47727,52546,10,769,Acer grandidentatum
47727,63512,10,1051,Acer palmatum
47727,116361,10,1158,Acer spicatum
47727,119791,10,1250,Acer pseudoplatanus
47727,54762,10,1389,Acer saccharinum
47727,54763,10,1390,Acer platanoides
47727,63078,10,1444,Acer glabrum
47727,56193,10,1790,Acer campestre
47727,48095,10,1811,Acer pensylvanicum
47727,48258,10,1856,Acer circinatum
47727,47726,10,2002,Acer negundo
58321,53350,20,,Aesculus
53350,67790,10,497,Aesculus glabra
53350,84298,10,519,Aesculus hippocastanum
53350,53348,10,1039,Aesculus californica
53350,81708,10,2038,Aesculus pavia
58321,62832,20,,Sapindus
62832,952228,10,1357,Sapindus saponaria
58321,62946,20,,Cardiospermum
62946,62944,10,1387,Cardiospermum halicacabum
58321,155712,20,,Ungnadia
155712,170070,10,1550,Ungnadia speciosa
58321,155604,20,,Alectryon
155604,399464,10,1555,Alectryon excelsus
58321,83637,20,,Dodonaea
83637,122711,10,2052,Dodonaea viscosa
47729,53724,30,,Meliaceae
53724,183636,20,,Dysoxylum
183636,210945,10,552,Dysoxylum spectabile
53724,53725,20,,Melia
53725,53720,10,1131,Melia azedarach
47729,62970,30,,Burseraceae
62970,62961,20,,Bursera
62961,130734,10,585,Bursera simaruba
47729,57279,30,,Simaroubaceae
57279,57280,20,,Ailanthus
57280,57278,10,2082,Ailanthus altissima
47124,47605,40,,Asterales
47605,47604,30,,Asteraceae
47604,632790,27,,Asteroideae
632790,153419,25,,Eupatorieae
153419,901053,24,,Eupatoriinae
901053,52935,20,,Eupatorium
52935,131154,10,18,Eupatorium capillifolium
52935,52934,10,899,Eupatorium serotinum
52935,119045,10,1081,Eupatorium perfoliatum
52935,119135,10,1102,Eupatorium altissimum
52935,55976,10,1727,Eupatorium cannabinum
901053,85380,20,,Eutrochium
85380,117440,10,615,Eutrochium maculatum
85380,85378,10,791,Eutrochium purpureum
153419,901038,24,,Alomiinae
901038,53502,20,,Brickellia
53502,58803,10,304,Brickellia californica
153419,901062,24,,Mikaniinae
901062,83588,20,,Mikania
83588,119145,10,477,Mikania scandens
153419,901059,24,,Liatrinae
901059,48690,20,,Liatris
48690,117439,10,614,Liatris spicata
48690,130380,10,983,Liatris aspera
48690,130379,10,,Liatris punctata
130379,371814,4,1013,Liatris punctata mucronata
48690,48691,10,1962,Liatris pycnostachya
153419,901066,24,,Oxylobinae
901066,64116,20,,Ageratina
64116,119048,10,1083,Ageratina altissima
64116,64114,10,1708,Ageratina adenophora
153419,901044,24,,Ageratinae
901044,119096,20,,Conoclinium
119096,119095,10,1091,Conoclinium coelestinum
632790,632798,25,,Bahieae
632798,72188,20,,Hymenopappus
72188,163928,10,20,Hymenopappus scabiosaeus
632798,50201,20,,Palafoxia
50201,120483,10,1458,Palafoxia callosa
632790,605446,25,,Heliantheae
605446,901801,24,,Helianthinae
901801,56955,20,,Helianthus
56955,122970,10,21,Helianthus tuberosus
56955,130192,10,652,Helianthus maximiliani
56955,57983,10,1680,Helianthus annuus
605446,960963,24,,Verbesininae
960963,72422,20,,Verbesina
72422,117442,10,28,Verbesina alternifolia
72422,79495,10,392,Verbesina encelioides
72422,119982,10,1308,Verbesina virginica
605446,960961,24,,Enceliinae
960961,49338,20,,Encelia
49338,49339,10,39,Encelia farinosa
49338,64141,10,1717,Encelia californica
960961,72143,20,,Geraea
72143,77248,10,814,Geraea canescens
605446,639449,24,,Ambrosiinae
639449,57921,20,,Xanthium
57921,57920,10,127,Xanthium strumarium
639449,53036,20,,Ambrosia
53036,75413,10,362,Ambrosia salsola
53036,53587,10,445,Ambrosia artemisiifolia
53036,60129,10,621,Ambrosia psilostachya
53036,53034,10,919,Ambrosia trifida
53036,71135,10,1386,Ambrosia chamissonis
639449,83894,20,,Parthenium
83894,83893,10,427,Parthenium integrifolium
83894,126424,10,822,Parthenium hysterophorus
639449,53037,20,,Iva
53037,164190,10,1884,Iva annua
605446,1116307,24,,Engelmanniinae
1116307,54006,20,,Silphium
54006,81599,10,249,Silphium perfoliatum
54006,121951,10,1838,Silphium terebinthinaceum
54006,121976,10,1851,Silphium laciniatum
1116307,135212,20,,Lindheimera
135212,135211,10,1014,Lindheimera texana
1116307,51590,20,,Borrichia
51590,127270,10,1088,Borrichia frutescens
1116307,48243,20,,Wyethia
48243,56987,10,1134,Wyethia angustifolia
48243,60843,10,1141,Wyethia mollis
48243,56988,10,1993,Wyethia glabra
1116307,127944,20,,Engelmannia
127944,127943,10,1459,Engelmannia peristenia
1116307,123842,20,,Chrysogonum
123842,129314,10,1598,Chrysogonum virginianum
605446,888924,24,,Rudbeckiinae
888924,62742,20,,Rudbeckia
62742,888918,13,,Dracopis
888918,200073,10,326,Rudbeckia amplexicaulis
62742,888919,13,,Macrocline
888919,116735,10,447,Rudbeckia laciniata
62742,888920,13,,Rudbeckia
888920,136376,10,1311,Rudbeckia triloba
888920,62741,10,1339,Rudbeckia hirta
888924,72331,20,,Ratibida
72331,85331,10,998,Ratibida pinnata
72331,78836,10,1513,Ratibida columnifera
605446,639448,24,,Ecliptinae
639448,72110,20,,Eclipta
72110,76765,10,773,Eclipta prostrata
639448,84406,20,,Calyptocarpus
84406,84405,10,1693,Calyptocarpus vialis
605446,960953,24,,Zinniinae
960953,48628,20,,Echinacea
48628,127689,10,1182,Echinacea pallida
48628,48627,10,1945,Echinacea purpurea
960953,132450,20,,Zinnia
132450,153439,10,1499,Zinnia peruviana
960953,130384,20,,Heliopsis
130384,130382,10,1896,Heliopsis helianthoides
605446,62267,20,,Balsamorhiza
62267,62266,10,1220,Balsamorhiza sagittata
632790,461542,25,,Astereae
461542,135206,20,,Amphiachyris
135206,135204,10,48,Amphiachyris dracunculoides
461542,797046,24,,Hinterhuberinae
797046,129177,20,,Olearia
129177,336338,10,94,Olearia paniculata
461542,902614,24,,Baccharidinae
902614,52111,20,,Baccharis
52111,57913,10,126,Baccharis salicifolia
52111,53359,10,154,Baccharis pilularis
52111,52108,10,281,Baccharis sarothroides
52111,84813,10,645,Baccharis halimifolia
52111,155045,10,1132,Baccharis neglecta
461542,57933,20,,Ericameria
57933,57934,10,133,Ericameria nauseosa
57933,57971,10,139,Ericameria linearifolia
461542,972619,24,,Chrysopsidinae
972619,57989,20,,Heterotheca
57989,58831,10,169,Heterotheca grandiflora
57989,77398,10,1504,Heterotheca subaxillaris
461542,972882,24,,Conyzinae
972882,50879,20,,Erigeron
50879,50878,10,378,Erigeron glaucus
50879,873639,13,,Quercifolium
873639,67820,10,506,Erigeron philadelphicus
50879,76907,10,723,Erigeron canadensis
50879,76923,10,732,Erigeron karvinskianus
50879,868391,13,,Phalacroloma
868391,76942,10,735,Erigeron strigosus
868391,76897,10,1867,Erigeron annuus
461542,972606,24,,Solidagininae
972606,48678,20,,Solidago
48678,965793,13,,Solidago
965793,965803,12,,Triplinerviae
965803,67808,10,500,Solidago canadensis
965803,79148,10,1346,Solidago altissima
965793,965801,12,,Maritimae
965801,126888,10,969,Solidago sempervirens
965793,965797,12,,Glomeruliflorae
965797,119154,10,1105,Solidago flexicaulis
965797,120005,10,1314,Solidago caesia
965793,965796,12,,Squarrosae
965796,146717,10,1887,Solidago bicolor
48678,556079,13,,Ptarmicoidei
556079,125721,10,631,Solidago rigida
972606,57979,20,,Gutierrezia
57979,77312,10,835,Gutierrezia sarothrae
972606,58827,20,,Euthamia
58827,130989,10,2077,Euthamia graminifolia
461542,972608,24,,Symphyotrichinae
972608,56112,20,,Symphyotrichum
56112,117443,10,616,Symphyotrichum novae-angliae
56112,126654,10,896,Symphyotrichum ericoides
56112,153441,10,1500,Symphyotrichum cordifolium
56112,122249,10,1614,Symphyotrichum lateriflorum
56112,56861,10,1957,Symphyotrichum chilense
461542,972893,24,,Machaerantherinae
972893,55365,20,,Grindelia
55365,77305,10,833,Grindelia squarrosa
55365,61992,10,1153,Grindelia stricta
55365,56953,10,1980,Grindelia camporum
972893,57993,20,,Isocoma
57993,77511,10,900,Isocoma menziesii
972893,58013,20,,Corethrogyne
58013,58014,10,976,Corethrogyne filaginifolia
461542,52975,20,,Eurybia
52975,127685,10,1181,Eurybia divaricata
52975,126655,10,1562,Eurybia macrophylla
461542,120180,20,,Doellingeria
120180,120179,10,1361,Doellingeria umbellata
461542,120182,20,,Oclemena
120182,120181,10,1362,Oclemena acuminata
461542,55564,20,,Bellis
55564,55563,10,1594,Bellis perennis
632790,632792,25,,Inuleae
632792,937170,24,,Plucheinae
937170,60147,20,,Pluchea
60147,60146,10,85,Pluchea odorata
632792,57870,20,,Inula
57870,133951,10,641,Inula helenium
632790,568270,25,,Senecioneae
568270,184566,20,,Brachyglottis
184566,336384,10,109,Brachyglottis repanda
568270,936861,24,,Tussilagininae
936861,58011,20,,Lepidospartum
58011,58010,10,153,Lepidospartum squamatum
936861,56223,20,,Tussilago
56223,56222,10,306,Tussilago farfara
936861,272640,20,,Pittocaulon
272640,805291,10,598,Pittocaulon praecox
936861,127072,20,,Arnoglossum
127072,128934,10,826,Arnoglossum plantagineum
936861,55779,20,,Petasites
55779,55780,10,,Petasites frigidus
55780,55778,4,1777,Petasites frigidus palmatus
568270,901794,24,,Senecioninae
901794,54923,20,,Packera
54923,116329,10,353,Packera aurea
54923,54921,10,618,Packera glabella
54923,127891,10,1232,Packera obovata
901794,53209,20,,Delairea
53209,53208,10,992,Delairea odorata
901794,53207,20,,Senecio
53207,53211,10,993,Senecio vulgaris
53207,60980,10,1112,Senecio minimus
53207,79044,10,1313,Senecio elegans
53207,79055,10,1873,Senecio triangularis
901794,62499,20,,Jacobaea
62499,62498,10,1271,Jacobaea vulgaris
901794,130890,20,,Erechtites
130890,130888,10,2045,Erechtites hieraciifolius
632790,546205,25,,Millerieae
546205,977743,24,,Melampodiinae
977743,82470,20,,Melampodium
82470,82469,10,121,Melampodium leucanthum
546205,977736,24,,Galinsoginae
977736,48177,20,,Galinsoga
48177,56170,10,256,Galinsoga quadriradiata
48177,48178,10,1827,Galinsoga parviflora
546205,977742,24,,Milleriinae
977742,130892,20,,Smallanthus
130892,200075,10,797,Smallanthus uvedalia
632790,373844,25,,Anthemideae
373844,900983,24,,Artemisiinae
900983,52855,20,,Artemisia
52855,53357,10,148,Artemisia californica
52855,75598,10,399,Artemisia tridentata
52855,52854,10,877,Artemisia douglasiana
52855,52856,10,879,Artemisia vulgaris
52855,60952,10,1295,Artemisia pycnocephala
52855,71127,10,1385,Artemisia ludoviciana
373844,900985,24,,Cotulinae
900985,53026,20,,Cotula
53026,1119580,13,,Coronopifolia
1119580,58812,10,310,Cotula coronopifolia
373844,900986,24,,Glebionidinae
900986,59906,20,,Glebionis
59906,59904,10,559,Glebionis coronaria
373844,900988,24,,Matricariinae
900988,52818,20,,Achillea
52818,1105043,11,,Achillea millefolium
1105043,52821,10,865,Achillea millefolium
900988,52845,20,,Matricaria
52845,52992,10,910,Matricaria discoidea
373844,900982,24,,Anthemidinae
900982,54521,20,,Tanacetum
54521,54520,10,1334,Tanacetum parthenium
54521,79314,10,1382,Tanacetum bipinnatum
54521,55971,10,1725,Tanacetum vulgare
373844,900981,24,,Leucantheminae
900981,56058,20,,Leucanthemum
56058,56057,10,1752,Leucanthemum vulgare
632790,568277,25,,Coreopsideae
568277,50204,20,,Bidens
50204,50203,10,238,Bidens pilosa
50204,75765,10,446,Bidens cernua
50204,1095846,10,473,Bidens alba
50204,51712,10,1816,Bidens frondosa
568277,57952,20,,Coreopsis
57952,123957,10,242,Coreopsis tripteris
57952,76444,10,601,Coreopsis lanceolata
57952,76445,10,602,Coreopsis tinctoria
568277,68563,20,,Cosmos
68563,68562,10,680,Cosmos bipinnatus
568277,72215,20,,Leptosyne
72215,77709,10,958,Leptosyne gigantea
568277,72395,20,,Thelesperma
72395,169675,10,1468,Thelesperma filifolium
568277,58465,20,,Dahlia
58465,146597,10,1862,Dahlia coccinea
632790,632795,25,,Helenieae
632795,635185,24,,Marshalliinae
635185,67785,20,,Marshallia
67785,165157,10,274,Marshallia caespitosa
632795,635184,24,,Gaillardiinae
635184,51769,20,,Gaillardia
51769,133437,10,515,Gaillardia aestivalis
51769,51768,10,576,Gaillardia pulchella
635184,53093,20,,Helenium
53093,77348,10,847,Helenium amarum
53093,77349,10,848,Helenium autumnale
53093,53092,10,942,Helenium puberulum
53093,61807,10,1104,Helenium bigelovii
632795,635188,24,,Tetraneurinae
635188,68539,20,,Baileya
68539,68538,10,674,Baileya multiradiata
635188,72393,20,,Tetraneuris
72393,132723,10,1121,Tetraneuris scaposa
632790,179978,25,,Madieae
179978,58820,20,,Deinandra
58820,58819,10,313,Deinandra fasciculata
179978,50877,20,,Layia
50877,50876,10,377,Layia platyglossa
179978,347733,24,,Eriophyllinae
347733,53396,20,,Eriophyllum
53396,77049,10,751,Eriophyllum lanatum
53396,77054,10,753,Eriophyllum wallacei
53396,60963,10,841,Eriophyllum staechadifolium
53396,53395,10,1052,Eriophyllum confertiflorum
347733,50988,20,,Lasthenia
50988,50987,10,1113,Lasthenia californica
179978,53141,20,,Anisocarpus
53141,53137,10,960,Anisocarpus madioides
179978,53136,20,,Madia
53136,53143,10,962,Madia sativa
53136,56974,10,1986,Madia elegans
179978,56853,20,,Achyrachaena
56853,56852,10,1285,Achyrachaena mollis
179978,56962,20,,Hemizonia
56962,56960,10,1982,Hemizonia congesta
632790,324787,25,,Gnaphalieae
324787,143891,20,,Ozothamnus
143891,349798,10,345,Ozothamnus leptophyllus
324787,52834,20,,Anaphalis
52834,52833,10,868,Anaphalis margaritacea
324787,53078,20,,Pseudognaphalium
53078,53077,10,939,Pseudognaphalium californicum
53078,143859,10,1136,Pseudognaphalium obtusifolium
53078,53083,10,1210,Pseudognaphalium luteoalbum
53078,78763,10,1485,Pseudognaphalium microcephalum
632790,632791,25,,Calenduleae
632791,59261,20,,Calendula
59261,75931,10,482,Calendula officinalis
632790,627061,25,,Tageteae
627061,60970,20,,Jaumea
60970,60969,10,1026,Jaumea carnosa
627061,72397,20,,Thymophylla
72397,79359,10,1403,Thymophylla pentachaeta
627061,72389,20,,Tagetes
72389,153954,10,1611,Tagetes lunulata
47604,447425,27,,Cichorioideae
447425,359450,25,,Cichorieae
359450,632705,24,,Microseridinae
632705,49329,20,,Atrichoseris
49329,49328,10,36,Atrichoseris platyphylla
632705,58028,20,,Malacothrix
58028,58029,10,159,Malacothrix glabrata
58028,77940,10,1041,Malacothrix saxatilis
632705,50807,20,,Uropappus
50807,50806,10,352,Uropappus lindleyi
632705,68572,20,,Pyrrhopappus
68572,135226,10,1020,Pyrrhopappus pauciflorus
632705,126340,20,,Lygodesmia
126340,164984,10,1740,Lygodesmia texana
359450,632703,24,,Hyoseridinae
632703,53270,20,,Sonchus
53270,53294,10,55,Sonchus oleraceus
53270,53269,10,1007,Sonchus asper
359450,632702,24,,Hieraciinae
632702,203680,20,,Pilosella
203680,402509,10,247,Pilosella officinarum
203680,711086,10,874,Pilosella caespitosa
203680,711103,10,1709,Pilosella aurantiaca
632702,55910,20,,Hieracium
55910,68034,10,544,Hieracium venosum
55910,63937,10,1643,Hieracium albiflorum
359450,558819,24,,Hypochaeridinae
558819,60968,20,,Hedypnois
60968,492864,10,849,Hedypnois rhagadioloides
558819,51900,20,,Hypochaeris
51900,53104,10,948,Hypochaeris radicata
558819,61907,20,,Helminthotheca
61907,61906,10,1129,Helminthotheca echioides
359450,632704,24,,Lactucinae
632704,53106,20,,Lactuca
53106,53107,10,950,Lactuca serriola
632704,48544,20,,Mycelis
48544,48543,10,1987,Mycelis muralis
359450,632701,24,,Crepidinae
632701,127067,20,,Youngia
127067,127066,10,1033,Youngia japonica
632701,54051,20,,Crepis
54051,54050,10,1208,Crepis capillaris
632701,47603,20,,Taraxacum
47603,967514,13,,Taraxacum
967514,47602,10,1664,Taraxacum officinale
47602,48542,5,1920,Taraxacum officinale officinale
632701,55982,20,,Lapsana
55982,55981,10,1731,Lapsana communis
359450,632707,24,,Scorzonerinae
632707,54142,20,,Tragopogon
54142,54141,10,1227,Tragopogon porrifolius
54142,54143,10,1335,Tragopogon dubius
54142,79385,10,1418,Tragopogon pratensis
359450,632700,24,,Cichoriinae
632700,52914,20,,Cichorium
52914,52913,10,2041,Cichorium intybus
447425,361887,25,,Vernonieae
361887,939475,24,,Elephantopinae
939475,119610,20,,Elephantopus
119610,119609,10,1219,Elephantopus carolinianus
361887,937372,24,,Vernoniinae
937372,121959,20,,Vernonia
121959,170182,10,1304,Vernonia missurica
121959,130124,10,1832,Vernonia baldwinii
447425,632785,25,,Arctotideae
632785,632763,24,,Arctotidinae
632763,56025,20,,Arctotheca
56025,56024,10,1741,Arctotheca calendula
47604,201654,27,,Carduoideae
201654,632883,25,,Cardueae
632883,632885,24,,Carduinae
632885,57564,20,,Cynara
57564,57563,10,49,Cynara cardunculus
632885,48561,20,,Cirsium
48561,76357,10,61,Cirsium scariosum
48561,81603,10,270,Cirsium muticum
48561,127269,10,384,Cirsium horridulum
48561,76358,10,578,Cirsium undulatum
48561,60132,10,622,Cirsium arvense
48561,52621,10,798,Cirsium occidentale
52621,52624,4,800,Cirsium occidentale venustum
48561,52989,10,908,Cirsium vulgare
48561,61340,10,963,Cirsium discolor
48561,69971,10,1570,Cirsium andersonii
48561,128152,10,1615,Cirsium texanum
632885,59571,20,,Arctium
59571,59570,10,488,Arctium minus
59571,75501,10,1593,Arctium lappa
632885,52991,20,,Carduus
52991,76007,10,502,Carduus nutans
52991,52990,10,909,Carduus pycnocephalus
632885,52587,20,,Silybum
52587,52586,10,1857,Silybum marianum
632883,632887,24,,Centaureinae
632887,48160,20,,Centaurea
48160,57922,10,129,Centaurea melitensis
48160,971683,15,,Centaurea
971683,972154,13,,Centaurea
972154,76214,10,538,Centaurea stoebe
76214,79697,5,279,Centaurea stoebe micranthos
971683,972265,13,,Phrygia
972265,55713,10,376,Centaurea jacea
971683,972274,13,,Calcitrapa
972274,56865,10,1316,Centaurea calcitrapa
48160,336711,15,,Cyanus
336711,933404,10,1516,Centaurea cyanus
336711,48984,10,1819,Centaurea montana
48160,52588,10,1923,Centaurea solstitialis
632887,362324,20,,Plectocephalus
362324,699778,10,1476,Plectocephalus americanus
47604,627051,27,,Mutisioideae
627051,632768,25,,Mutisieae
632768,56855,20,,Adenocaulon
56855,56854,10,1290,Adenocaulon bicolor
47605,48040,30,,Campanulaceae
48040,850993,27,,Lobelioideae
850993,48039,20,,Lobelia
48039,999668,13,,Lobelia
999668,119806,10,25,Lobelia siphilitica
999668,62351,10,1231,Lobelia inflata
999668,128839,10,1495,Lobelia spicata
999668,48038,10,1802,Lobelia cardinalis
999668,118773,10,2083,Lobelia kalmii
48039,999669,13,,Hypsela
999669,403517,10,457,Lobelia angulata
48040,850994,27,,Campanuloideae
850994,64292,20,,Triodanis
64292,64293,10,171,Triodanis perfoliata
850994,48596,20,,Campanula
48596,851072,10,839,Campanula prenanthoides
48596,85321,10,977,Campanula rapunculoides
48596,984576,11,,Campanula rotundifolia
984576,62312,10,1223,Campanula rotundifolia
850994,130293,20,,Campanulastrum
130293,159769,10,1009,Campanulastrum americanum
47605,71614,30,,Rousseaceae
71614,341689,20,,Carpodetus
341689,341690,10,470,Carpodetus serratus
47605,145472,30,,Goodeniaceae
145472,48323,20,,Scaevola
48323,363481,10,683,Scaevola taccada
145472,323878,20,,Selliera
323878,323867,10,1085,Selliera radicans
47605,71444,30,,Argophyllaceae
71444,184013,20,,Corokia
184013,184016,10,902,Corokia cotoneaster
47605,62369,30,,Menyanthaceae
62369,72235,20,,Menyanthes
72235,78016,10,1065,Menyanthes trifoliata
47124,48232,40,,Ranunculales
48232,49289,30,,Berberidaceae
49289,923936,27,,Berberidoideae
923936,923971,25,,Berberideae
923971,923973,24,,Epimediinae
923973,49290,20,,Podophyllum
49290,49288,10,26,Podophyllum peltatum
923973,71943,20,,Achlys
71943,75263,10,327,Achlys triphylla
923973,147038,20,,Jeffersonia
147038,147037,10,1423,Jeffersonia diphylla
923971,923972,24,,Berberidinae
923972,58728,20,,Berberis
58728,58727,10,290,Berberis thunbergii
58728,75756,10,441,Berberis nervosa
58728,75758,10,443,Berberis vulgaris
58728,126887,10,968,Berberis aquifolium
58728,133104,10,1974,Berberis repens
58728,273862,10,1997,Berberis trifoliolata
923936,923937,25,,Leonticeae
923937,84331,20,,Caulophyllum
84331,84330,10,523,Caulophyllum thalictroides
84331,127920,10,1239,Caulophyllum giganteum
49289,923999,27,,Nandinoideae
923999,126547,20,,Nandina
126547,127010,10,1012,Nandina domestica
48232,48231,30,,Ranunculaceae
48231,746709,27,,Ranunculoideae
746709,746715,25,,Ranunculeae
746715,204212,20,,Ficaria
204212,204321,10,47,Ficaria verna
746715,48230,20,,Ranunculus
48230,59301,10,422,Ranunculus sceleratus
48230,52173,10,678,Ranunculus californicus
48230,68057,10,981,Ranunculus occidentalis
48230,126371,10,1130,Ranunculus abortivus
48230,56064,10,1753,Ranunculus acris
48230,48229,10,1842,Ranunculus repens
746709,746724,25,,Anemoneae
746724,49877,20,,Clematis
49877,148019,10,125,Clematis pitcheri
49877,49876,10,165,Clematis lasiantha
49877,160697,10,325,Clematis vitalba
49877,127637,10,1172,Clematis drummondii
49877,62776,10,1348,Clematis terniflora
49877,62778,10,1349,Clematis virginiana
49877,194530,10,1517,Clematis paniculata
746724,883652,20,,Anemone
883652,126369,10,465,Anemone virginiana
883652,141532,10,1344,Anemone berlandieri
746724,950583,20,,Anemonoides
950583,1073068,11,,Anemonoides quinquefolia
1073068,950598,10,840,Anemonoides quinquefolia
950583,950603,10,1681,Anemonoides nemorosa
746724,576410,20,,Hepatica
576410,741014,10,1077,Hepatica americana
576410,639660,10,1719,Hepatica nobilis
576410,179786,10,1743,Hepatica acutiloba
746724,57401,20,,Pulsatilla
57401,60482,10,1156,Pulsatilla occidentalis
746724,714011,20,,Anemonastrum
714011,881527,10,1722,Anemonastrum canadense
746709,746726,25,,Actaeeae
746726,49871,20,,Actaea
49871,49870,10,163,Actaea rubra
49871,119813,10,267,Actaea racemosa
49871,63062,10,316,Actaea pachypoda
746709,738998,25,,Delphinieae
738998,48493,20,,Delphinium
48493,50642,10,318,Delphinium nudicaule
48493,76623,10,646,Delphinium cardinale
48493,76625,10,647,Delphinium glaucum
48493,76630,10,648,Delphinium nuttallianum
48493,161660,10,1503,Delphinium carolinianum
161660,235570,5,1540,Delphinium carolinianum virescens
48493,81800,10,2067,Delphinium tricorne
738998,53630,20,,Aconitum
53630,60522,10,722,Aconitum columbianum
746709,746718,25,,Helleboreae
746718,55842,20,,Helleborus
55842,55827,10,1676,Helleborus foetidus
746709,746720,25,,Caltheae
746720,49869,20,,Caltha
49869,1045281,13,,Caltha
1045281,56224,10,1800,Caltha palustris
49869,379238,13,,Psychrophila
379238,64445,10,1806,Caltha leptosepala
48231,746708,27,,Thalictroideae
746708,48245,20,,Aquilegia
48245,501742,10,260,Aquilegia coerulea
48245,1042772,11,,Aquilegia vulgaris
1042772,51807,10,587,Aquilegia vulgaris
48245,49868,10,1071,Aquilegia canadensis
48245,48244,10,1848,Aquilegia formosa
746708,53300,20,,Thalictrum
53300,128715,10,495,Thalictrum pubescens
53300,53299,10,1017,Thalictrum fendleri
53300,118548,10,1184,Thalictrum thalictroides
53300,81748,10,2051,Thalictrum dioicum
746708,72115,20,,Enemion
72115,81795,10,2064,Enemion biternatum
48231,746705,27,,Coptidoideae
746705,72070,20,,Coptis
72070,126251,10,763,Coptis trifolia
48231,746707,27,,Hydrastidoideae
746707,118769,20,,Hydrastis
118769,118768,10,997,Hydrastis canadensis
48232,47332,30,,Papaveraceae
47332,868775,27,,Fumarioideae
868775,53787,20,,Fumaria
53787,57852,10,106,Fumaria capreolata
53787,53785,10,1149,Fumaria officinalis
868775,51051,20,,Dicentra
51051,51048,10,406,Dicentra formosa
51051,51053,10,407,Dicentra cucullaria
51051,48952,10,2040,Dicentra canadensis
868775,204134,20,,Capnoides
204134,204148,10,734,Capnoides sempervirens
47332,889631,27,,Papaveroideae
889631,58951,20,,Argemone
58951,58950,10,200,Argemone munita
58951,199511,10,235,Argemone ochroleuca
58951,127032,10,1019,Argemone albiflora
58951,128533,10,1414,Argemone mexicana
889631,58225,20,,Dendromecon
58225,58224,10,202,Dendromecon rigida
889631,51045,20,,Sanguinaria
51045,51044,10,404,Sanguinaria canadensis
889631,51289,20,,Platystemon
51289,51288,10,468,Platystemon californicus
889631,126379,20,,Stylophorum
126379,126378,10,806,Stylophorum diphyllum
889631,61943,20,,Romneya
61943,61946,10,1137,Romneya coulteri
889631,52504,20,,Papaver
52504,78344,10,1143,Papaver heterophyllum
52504,54404,10,1289,Papaver rhoeas
889631,72144,20,,Glaucium
72144,77279,10,1212,Glaucium flavum
889631,48226,20,,Eschscholzia
48226,48225,10,1606,Eschscholzia californica
889631,55758,20,,Chelidonium
55758,55757,10,1651,Chelidonium majus
48232,62992,30,,Menispermaceae
62992,119961,20,,Cocculus
119961,119957,10,1298,Cocculus carolinus
62992,130899,20,,Menispermum
